Gender,Height,Weight,BMI,Status
Female,178,43,13.488379869346254,Underweight
Female,181,73,22.36224734573644,Normal
Male,157,73,29.411406543411363,Obesity I
Male,177,115,36.48128529044505,Obesity II
Male,157,82,33.18852474647906,Obesity II
Female,170,50,17.459979597626916,Underweight
Female,156,49,20.36789842293226,Normal
Female,161,78,29.84515367780706,Obesity I
Male,181,109,33.095774568482014,Obesity II
Female,153,93,39.625645759050386,Obesity II
Female,171,79,26.84241334117614,Obesity I
Male,164,105,38.97171018163336,Obesity II
Male,192,109,29.465335314610613,Obesity I
Female,180,66,20.354170114264214,Normal
Female,172,43,14.526435491484571,Underweight
Female,180,50,15.287045967362706,Underweight
Male,177,95,30.152331542504754,Obesity II
Female,182,93,28.06476842364281,Obesity I
Female,179,43,13.533894944188997,Underweight
Male,166,59,21.41706489520571,Normal
Male,187,61,17.47625464464182,Underweight
Male,177,96,30.58341548961155,Obesity II
Male,192,81,21.88627242699301,Normal
Female,170,91,31.348161767736933,Obesity II
Male,183,91,27.189845491937795,Obesity I
Male,189,99,27.619575406652558,Obesity I
Male,187,82,23.54607857962183,Overweight
Male,166,89,32.53866419839009,Obesity II
Male,166,119,43.18808624186396,Obesity II
Female,158,77,30.73770625841157,Obesity II
Male,181,82,24.89941830386697,Overweight
Female,152,91,39.36848418615892,Obesity II
Male,176,118,38.443030281215634,Obesity II
Female,175,69,22.765652824114515,Normal
Female,172,59,19.817621501572507,Normal
Female,155,47,19.71300377523503,Normal
Male,169,97,33.7754236852812,Obesity II
Female,162,53,20.31207168582257,Normal
Male,184,71,21.020946824311658,Normal
Female,164,66,24.528953307731754,Overweight
Female,157,49,19.96136355521059,Normal
Male,158,113,45.25595009575505,Obesity II
Male,183,79,23.5346929649217,Overweight
Male,190,95,26.372745568410252,Obesity I
Female,149,43,19.11839508510025,Normal
Male,166,71,25.84129249649347,Obesity I
Female,171,91,31.052045120538445,Obesity II
Female,168,99,34.85603468850666,Obesity II
Male,174,92,30.47520579226788,Obesity II
Male,166,114,41.46074752984502,Obesity II
Female,177,42,13.471510165033813,Underweight
Female,171,46,15.76682694018696,Underweight
Female,154,99,41.61503905048705,Obesity II
Female,161,79,30.524945282572908,Obesity II
Female,156,44,17.862412247095936,Underweight
Female,166,46,16.641663500273747,Underweight
Female,149,44,19.54100580635771,Normal
Female,171,91,30.960405306463432,Obesity II
Male,170,115,40.13153187657977,Obesity II
Female,170,96,33.53130708010631,Obesity II
Male,186,53,15.384229129736438,Underweight
Female,151,43,18.761191249454626,Normal
Male,169,53,18.636253781793318,Normal
Female,166,50,18.002579867478477,Underweight
Female,179,99,30.781206920392695,Obesity II
Female,182,92,27.796773360958582,Obesity I
Female,181,66,20.285837855103694,Normal
Male,176,73,23.79443979583954,Overweight
Male,173,93,31.029869448669395,Obesity II
Female,164,48,17.798471680194684,Underweight
Female,164,89,33.36591673184571,Obesity II
Male,186,90,25.946663437632086,Obesity I
Female,171,89,30.672295566466858,Obesity II
Male,160,65,25.52860048646409,Obesity I
Female,148,59,26.626980344410867,Obesity I
Male,177,94,30.066690970034898,Obesity II
Female,172,81,27.301106472550725,Obesity I
Male,187,62,17.798068938095096,Underweight
Male,166,61,22.33080832536521,Normal
Male,169,118,41.2284097534994,Obesity II
Male,159,58,23.190227187496887,Overweight
Male,168,69,24.52630245678025,Overweight
Female,166,75,27.073236677029687,Obesity I
Female,181,85,25.8838113521085,Obesity I
Female,171,42,14.305346965417325,Underweight
Male,174,115,37.9612788810109,Obesity II
Male,174,103,33.80056862823896,Obesity II
Male,178,77,24.395724644018532,Overweight
Female,178,82,25.880053877483732,Obesity I
Male,163,98,36.788456439459324,Obesity II
Female,176,53,17.326735582933114,Underweight
Male,161,98,37.52567201088638,Obesity II
Male,171,113,38.53104578413192,Obesity II
Male,186,113,32.38746122504097,Obesity II
Male,191,92,25.36001303544414,Obesity I
Male,169,88,30.617987393021025,Obesity II
Female,182,91,27.488615840449835,Obesity I
Male,190,70,19.25452016504536,Normal
Female,177,100,31.935793684292026,Obesity II
Female,165,59,21.583655023879405,Normal
Female,183,65,19.482177169739213,Normal
Female,182,52,15.804536712966275,Underweight
Male,165,92,33.68959220658509,Obesity II
Female,148,52,23.526211280139705,Overweight
Male,193,55,14.77216770501969,Underweight
Male,179,108,33.79597065670901,Obesity II
Female,165,47,17.356764377589226,Underweight
Female,166,93,33.83456402232477,Obesity II
Female,153,49,20.94223073880604,Normal
Female,158,85,34.14769786231433,Obesity II
Male,172,52,17.725734552234947,Underweight
Female,171,72,24.57712982684352,Overweight
Male,192,58,15.752683584656683,Underweight
Male,183,73,21.95861336963704,Normal
Male,167,62,22.231131120861058,Normal
Female,166,81,29.40581801894302,Obesity I
Male,172,59,19.945101404126177,Normal
Male,191,56,15.378393686325946,Underweight
Female,178,72,22.73477016519307,Normal
Female,161,81,31.29338294909258,Obesity II
Female,164,52,19.576296013896467,Normal
Male,168,86,30.298237440914924,Obesity II
Male,177,112,35.619343260157166,Obesity II
Male,161,109,42.16401919357393,Obesity II
Male,165,113,41.524196149313866,Obesity II
Female,159,98,39.00391956250035,Obesity II
Male,191,110,30.044147808501236,Obesity II
Male,183,108,32.433680686389366,Obesity II
Male,167,108,38.78433794065228,Obesity II
Female,166,62,22.389029952148498,Normal
Male,184,106,31.29326370590849,Obesity II
Male,165,62,22.809416341336448,Normal
Female,147,63,29.08780155096708,Obesity I
Male,186,99,28.576019871272752,Obesity I
Male,177,112,35.655746566632516,Obesity II
Female,170,71,24.527552733874042,Overweight
Female,181,91,27.78395537120235,Obesity I
Female,168,59,21.086054268071187,Normal
Male,168,77,27.358565368210392,Obesity I
Male,172,95,31.921920151074595,Obesity II
Female,176,65,20.907191600827478,Normal
Male,165,86,31.625487517209848,Obesity II
Female,176,73,23.672065596278,Overweight
Male,178,90,28.291623658664776,Obesity I
Female,170,62,21.36669604178096,Normal
Male,162,118,44.83423089778058,Obesity II
Female,176,52,16.94540498926078,Underweight
Male,173,89,29.732264142339485,Obesity I
Female,149,79,35.54062614177749,Obesity II
Male,160,64,25.256712400814386,Obesity I
Female,177,71,22.56149832007156,Normal
Female,177,56,17.826862908354187,Underweight
Female,154,45,18.973746091406277,Normal
Male,158,100,40.31927550545824,Obesity II
Female,153,51,21.67644253030469,Normal
Male,173,96,32.12846943997795,Obesity II
Male,173,71,23.581795228389627,Overweight
Female,155,52,21.519541960484563,Normal
Female,167,48,17.335765681420316,Underweight
Female,160,90,35.07835359259767,Obesity II
Male,189,97,27.0029903687626,Obesity I
Male,183,90,26.806013654049565,Obesity I
Male,158,94,37.576771412489094,Obesity II
Male,159,52,20.496550141009127,Normal
Female,155,58,24.185536085469224,Overweight
Female,167,81,29.09022582980302,Obesity I
Male,178,71,22.45563694891708,Normal
Female,179,65,20.119561942557276,Normal
Female,166,92,33.55216931094881,Obesity II
Female,152,65,28.15374017079382,Obesity I
Male,168,102,36.22524585173264,Obesity II
Female,151,49,21.529926142487806,Normal
Female,172,53,18.051636139828382,Underweight
Male,184,76,22.499653004489087,Normal
Male,178,60,18.946099219315816,Normal
Female,152,84,36.282576214491854,Obesity II
Female,177,53,16.969788672834262,Underweight
Female,168,95,33.49033081565254,Obesity II
Female,171,88,30.18741061457307,Obesity II
Male,191,99,26.95843434100772,Obesity I
Female,151,67,29.139344831284827,Obesity I
Female,158,44,17.87740904426273,Underweight
Male,188,76,21.627743732030922,Normal
Male,188,104,29.146962858732103,Obesity I
Female,171,77,26.12938287911832,Obesity I
Female,174,67,22.02691085939023,Normal
Male,187,54,15.520120545678447,Underweight
Male,187,57,16.288445454748985,Underweight
Male,179,51,15.915384140333748,Underweight
Female,173,50,16.68515054014916,Underweight
Female,151,81,35.313148533513356,Obesity II
Female,174,48,15.865633075926112,Underweight
Female,170,91,31.710113306802203,Obesity II
Female,177,92,29.68313266121419,Obesity I
Male,164,102,37.9967062993741,Obesity II
Female,168,72,25.427625659265047,Obesity I
Male,183,63,18.88038864882342,Normal
Male,173,86,28.614352072940427,Obesity I
Female,151,69,30.538301533112385,Obesity II
Female,176,70,22.639637061256686,Normal
Male,162,94,35.569334669201425,Obesity II
Female,175,90,29.454134259258993,Obesity I
Female,180,57,17.674551236897393,Underweight
Female,152,92,39.615280920402085,Obesity II
Male,186,61,17.57226790353087,Underweight
Male,178,115,36.43294348790706,Obesity II
Female,170,48,16.71429908299567,Underweight
Female,164,50,18.57317053437951,Normal
Male,162,54,20.51144348599759,Normal
Female,172,93,31.34931003568533,Obesity II
Male,177,86,27.378520931427914,Obesity I
Male,185,93,27.06904468410474,Obesity I
Male,161,69,26.683688153238144,Obesity I
Female,170,89,30.69394801177296,Obesity II
Male,160,98,38.30688779608585,Obesity II
Male,159,98,38.60878946628089,Obesity II
Female,152,63,27.4079869179841,Obesity I
Female,153,50,21.27357067634661,Normal
Male,174,62,20.423603752651566,Normal
Male,159,75,29.534052680293758,Obesity I
Female,160,95,37.41369581508335,Obesity II
Male,192,62,16.77140659491441,Underweight
Male,167,86,30.82405932103246,Obesity II
Female,170,80,27.840473415590058,Obesity I
Female,153,68,28.962584001388443,Obesity I
Female,150,93,41.060483116752586,Obesity II
Male,177,104,33.48053090256807,Obesity II
Male,193,69,18.695179679657006,Normal
Female,169,56,19.647478329408145,Normal
Female,155,96,40.34856097945844,Obesity II
Female,169,99,34.92583984468746,Obesity II
Female,156,43,17.557652127243824,Underweight
Female,148,92,41.7634573926095,Obesity II
Male,164,97,36.16476603103921,Obesity II
Female,166,86,31.22778533116803,Obesity II
Male,164,63,23.16193084888129,Overweight
Male,159,95,37.94437462899604,Obesity II
Male,177,81,25.97809460026705,Obesity I
Male,165,55,20.19944835459831,Normal
Female,175,42,13.903134160080361,Underweight
Female,180,67,20.80906083871367,Normal
Male,174,94,30.951966417609057,Obesity II
Male,159,80,31.63718296143614,Obesity II
Male,188,94,26.49541362194741,Obesity I
Female,154,75,31.892455869652892,Obesity II
Male,174,72,23.7311963976731,Overweight
Female,171,82,28.08792072569701,Obesity I
Female,156,89,36.34360208446638,Obesity II
Male,192,115,31.22244846477767,Obesity II
Male,176,89,28.856474353628588,Obesity I
Female,162,44,16.89056479030688,Underweight
Male,186,84,24.301400316633877,Overweight
Female,152,56,24.06477283566869,Overweight
Female,183,85,25.52356957276511,Obesity I
Male,188,66,18.534870518997685,Normal
Male,192,117,31.517472465095018,Obesity II
Male,191,110,30.16692657906146,Obesity II
Male,160,97,37.717375560962545,Obesity II
Female,168,43,15.254568724182095,Underweight
Male,182,99,29.78168304380012,Obesity I
Female,173,87,29.24803560051659,Obesity I
Female,180,53,16.497095028503384,Underweight
Male,172,108,36.292510857106485,Obesity II
Male,192,72,19.676875135810775,Normal
Male,159,60,23.70838523693154,Overweight
Female,172,93,31.646025250235695,Obesity II
Female,156,43,17.63434395998837,Underweight
Female,175,99,32.58793024109344,Obesity II
Female,169,74,25.644774650596077,Obesity I
Male,187,67,19.27764676574527,Normal
Male,161,87,33.54811809146804,Obesity II
Female,164,97,36.27657176285813,Obesity II
Male,191,78,21.385840131056966,Normal
Female,149,45,20.182538302682183,Normal
Female,156,43,17.484907536526222,Underweight
Male,158,91,36.46557406987293,Obesity II
Female,159,53,20.99222628808359,Normal
Female,150,46,20.40144481111197,Normal
Male,187,98,27.90135513744638,Obesity I
Female,165,61,22.45533252549213,Normal
Female,170,79,27.581108436613665,Obesity I
Female,169,95,33.275338102081044,Obesity II
Male,179,85,26.55576063397347,Obesity I
Male,192,103,27.71633291243601,Obesity I
Male,179,81,25.128219945679376,Obesity I
Female,148,92,41.825282488131094,Obesity II
Male,178,67,21.063767604459265,Normal
Female,148,69,31.32541493798987,Obesity II
Male,161,56,21.647630795281092,Normal
Female,157,88,35.55439469868157,Obesity II
Male,166,57,20.71795967818724,Normal
Female,169,93,32.51351839736278,Obesity II
Female,173,78,26.099500376747027,Obesity I
Male,175,102,33.26338744774715,Obesity II
Male,161,60,23.07474551904081,Overweight
Female,148,87,39.71116861275598,Obesity II
Female,153,91,38.87056946306763,Obesity II
Male,158,95,37.83038200258356,Obesity II
Male,175,66,21.527264742862727,Normal
Male,179,102,31.979580306518834,Obesity II
Female,158,87,34.650292973182665,Obesity II
Female,161,97,37.32571598732315,Obesity II
Female,156,87,36.06974975572031,Obesity II
Male,181,108,32.736060031521035,Obesity II
Female,179,44,13.910765442527914,Underweight
Male,179,94,29.515332099374955,Obesity I
Female,180,76,23.42701565692698,Overweight
Male,172,59,19.929887662750403,Normal
Male,160,102,39.569904642419885,Obesity II
Male,182,52,15.569721696004024,Underweight
Female,182,74,22.530964590642874,Normal
Female,151,76,33.21417386398702,Obesity II
Male,173,80,26.88487706602242,Obesity I
Female,162,45,17.199790982116234,Underweight
Female,162,57,21.635722162596686,Normal
Male,164,120,44.79466284977349,Obesity II
Female,170,48,16.65744691447401,Underweight
Female,180,53,16.45693268779622,Underweight
Female,165,52,18.855994629143375,Normal
Male,161,53,20.263657325953208,Normal
Female,155,73,30.290734591518408,Obesity II
Male,180,104,32.24417449589888,Obesity II
Female,177,90,28.580942079520632,Obesity I
Female,155,99,41.24669499714819,Obesity II
Female,160,70,27.331830581167058,Obesity I
Male,190,96,26.603631108338543,Obesity I
Female,175,99,32.40253194662342,Obesity II
Female,180,94,29.087606714997804,Obesity I
Female,180,79,24.31987120489167,Overweight
Female,180,99,30.48759696015478,Obesity II
Female,155,81,33.754957553716366,Obesity II
Male,191,109,29.9465723370846,Obesity II
Female,168,51,18.11887990158901,Underweight
Female,172,55,18.611488979415018,Normal
Male,187,93,26.515119380153617,Obesity I
Male,177,109,35.004727706076544,Obesity II
Female,174,95,31.165261195943774,Obesity II
Female,150,92,41.065303117088966,Obesity II
Male,169,113,39.51885889642069,Obesity II
Male,179,117,36.73473305069818,Obesity II
Female,168,61,21.471092543959216,Normal
Male,178,115,36.42324932075015,Obesity II
Male,180,75,23.299566865430393,Overweight
Male,175,54,17.777194766744344,Underweight
Male,163,103,38.809135736302494,Obesity II
Female,149,65,29.519802418484083,Obesity I
Male,160,73,28.342732337342863,Obesity I
Male,192,100,27.000554654193017,Obesity I
Male,171,107,36.56485269901376,Obesity II
Female,167,60,21.48384697458362,Normal
Female,177,57,18.435883072056782,Underweight
Male,157,54,21.88043684225342,Normal
Male,168,93,33.21372463286433,Obesity II
Male,180,67,20.601389417335547,Normal
Female,150,49,21.890488728165913,Normal
Male,178,107,33.48915505722643,Obesity II
Male,165,113,41.4370703903524,Obesity II
Female,178,72,22.767126828162528,Normal
Female,160,84,32.772685210570984,Obesity II
Male,190,119,32.994698870245585,Obesity II
Male,186,109,31.643068557741305,Obesity II
Male,163,84,31.534476077237198,Obesity II
Female,161,91,35.410502937724715,Obesity II
Male,172,76,25.462157844285986,Obesity I
Female,173,45,15.113395947497866,Underweight
Male,180,77,23.72098728999369,Overweight
Female,172,94,31.81657070755898,Obesity II
Female,171,81,27.640734985827745,Obesity I
Female,166,89,32.23674098687113,Obesity II
Female,152,98,42.4531649582962,Obesity II
Female,156,88,36.08309619333599,Obesity II
Male,162,81,30.65638925172942,Obesity II
Female,165,99,36.56532804936907,Obesity II
Female,151,72,31.276619781944607,Obesity II
Female,163,67,25.173094090199122,Obesity I
Male,157,98,39.66276380036146,Obesity II
Male,179,84,26.224940463656868,Obesity I
Female,160,89,34.79312251552554,Obesity II
Female,165,59,21.519192724427196,Normal
Female,149,44,19.94189303957243,Normal
Male,183,113,33.79528742619413,Obesity II
Male,192,66,17.79696874641109,Underweight
Female,154,54,22.802327007611233,Normal
Female,158,93,36.92227781212621,Obesity II
Female,163,97,36.624735274752815,Obesity II
Female,170,98,33.957538700229414,Obesity II
Male,180,105,32.54003877760824,Obesity II
Male,158,116,46.333559376108525,Obesity II
Female,165,85,31.120931274587196,Obesity II
Male,187,115,32.96670437445143,Obesity II
Female,164,57,21.311872425535604,Normal
Female,150,99,44.1038670488294,Obesity II
Male,160,67,26.00400644413312,Obesity I
